,id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
147,3hB5DgAiMAQ4DzYbsMq1IT,Love Yourself,Justin Bieber,0,2015-11-13,0.609,0.378,4,-9.828,1,0.835,0.0,0.28,0.515,100.418,233720,4
148,39IX2P1yPA5opcTaHXLPlW,Stay With Me - Acoustic Version,You Me At Six,49,2010-01-01,0.62,0.701,2,-8.241,0,0.172,7.4e-05,0.242,0.447,134.966,198573,4
149,3c3XJ9P1BjOtmNXKvdVyHK,For A Better Day,Avicii,0,2015-10-02,0.631,0.836,2,-3.386,0,0.0482,0.139,0.135,0.321,134.987,206067,4
150,2ihCaVdNZmnHZWt0fvAM7B,Little Talks,Of Monsters and Men,78,2012-01-01,0.457,0.757,1,-5.177,1,0.0206,0.0,0.146,0.417,102.961,266600,4
151,0egGmGkZ8maYdEYo4RrVsZ,Lemme Freak,Lil Dicky,0,2015-07-31,0.8,0.656,5,-5.874,0,0.0144,0.0,0.354,0.436,119.921,285894,4
152,1Ysc1uDZtf430TGavoS1j4,Professional Rapper (feat. Snoop Dogg),Snoop Dogg,0,2015-07-31,0.685,0.621,11,-8.442,0,0.433,0.0,0.607,0.538,128.906,353960,3
153,6AoYWCzsDls6c61Zp5qTuU,$ave Dat Money (feat. Fetty Wap & Rich Homie Quan),Rich Homie Quan,0,2015-07-31,0.858,0.697,2,-5.361,1,0.114,0.0,0.224,0.364,98.012,290836,4
154,7br84ZQ7X2IGahwaC2FlZs,Gonna Love Ya,Avicii,0,2015-10-02,0.715,0.681,3,-6.702,0,0.146,0.0802,0.139,0.697,99.988,215813,4
155,3DnzEB8Ffnp5sjnCbOugUX,Perfect,One Direction,0,2015-10-16,0.647,0.823,2,-5.231,1,0.0598,0.0,0.119,0.396,99.933,230333,4
156,1MDoll6jK4rrk2BcFRP5i7,Hello,Adele,1,2015-10-23,0.471,0.431,5,-6.129,0,0.329,0.0,0.0854,0.289,157.98,295502,4
157,2GpHJb7xGNBaIDTrBxjIu6,Sorry,Justin Bieber,0,2015-10-23,0.665,0.759,0,-3.694,0,0.0767,0.0,0.313,0.389,99.992,200787,4
158,7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,Hozier,0,2014-05-20,0.566,0.664,4,-5.303,0,0.634,0.0,0.116,0.437,128.945,241688,4
159,0n3lXKNCF3Wvvcs7UY66Ae,Nocturne (Pierce Fulton Remix),Pierce Fulton,34,2015-10-12,0.644,0.915,9,-3.019,1,0.196,0.0,0.0701,0.354,124.94,243840,4
160,1UfBAJfmofTffrae5ls6DA,Hotline Bling,Drake,0,2015-07-31,0.893,0.639,2,-7.857,1,0.00226,0.000315,0.0382,0.579,134.963,267024,4
161,6ZM4JtlEM2xraDsOKT0olZ,Waiting For Love - Carnage & Headhunterz Remix,Avicii,0,2015-07-10,0.726,0.883,6,-3.486,0,0.00617,0.000139,0.201,0.444,127.977,292500,4
162,58facAQuyUDml53CS4fOd3,Slå mig hårt i ansiktet,Thomas Stenström,0,2014-08-27,0.52,0.878,1,-6.21,1,0.0548,0.000268,0.33,0.702,157.888,211747,3
163,5xdVqHtFS0eLuNp4Z8Wbpa,Good For You,A$AP Rocky,64,2015-10-09,0.607,0.673,5,-6.484,0,0.181,0.0,0.069,0.215,88.952,221280,4
164,1VbhR6D6zUoSTBzvnRonXO,I'm Not The Only One,Sam Smith,0,2014-01-01,0.678,0.491,5,-5.815,1,0.565,2.78e-05,0.0772,0.519,81.997,239317,4
165,0TDLuuLlV54CkRRUOahJb4,Titanium (feat. Sia),Sia,78,2012-12-07,0.604,0.787,0,-3.674,0,0.0679,0.15,0.127,0.301,126.062,245040,4
166,22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,Disciples,75,2015-07-17,0.738,0.868,11,-4.373,0,0.0392,0.00169,0.388,0.336,122.003,212640,4
167,5afHIkEcVhCF1Z1CTqMUXB,Ain't Nobody (Loves Me Better),Jasmine Thompson,0,2015-03-03,0.768,0.567,2,-7.046,0,0.66,0.000277,0.07,0.471,117.974,186147,4
168,25khomWgBVamSdKw7hzm3l,The Hills,The Weeknd,0,2015-08-28,0.356,0.567,0,-7.011,0,0.0861,0.0,0.137,0.109,135.553,242253,5
169,6RsWqX8zABZLhZydXxEFOm,Can't Feel My Face,The Weeknd,0,2015-08-28,0.702,0.77,9,-5.416,0,0.124,0.0,0.103,0.593,107.951,213520,4
170,2Z9M0a3nHMMQu7WUbTq9SO,"Closer, Faster",Against The Current,37,2014-05-27,0.541,0.92,5,-4.039,1,0.00112,0.0,0.169,0.683,100.067,176500,4
171,2rHEKIctPLM0wPlD9TyYeF,Another You (Another Way),Against The Current,40,2014-05-27,0.57,0.896,6,-2.407,1,0.00329,0.0,0.195,0.897,135.073,203500,4
172,5GyzufKhA3l89fhW9zB48t,Comeback Kid,Against The Current,35,2014-05-27,0.654,0.798,1,-4.146,0,0.0712,0.0,0.0602,0.663,89.978,237500,4
173,1aTAR21kFePsDBHnc74Hli,Africa,TOTO,0,2013-11-15,0.687,0.592,9,-9.112,1,0.194,0.000485,0.0502,0.712,92.782,296173,4
174,5kZRoc6Gz7u5eu4a0YM2LS,Reality (feat. Janieck Devy) - Radio Edit,Janieck Devy,51,2015-07-10,0.731,0.639,9,-6.597,1,0.0206,1.29e-05,0.0789,0.527,122.08,158474,4
175,3EoSlpTdHLxQb8URcNULfA,Dör för dig,Danny Saucedo,0,2015-07-31,0.38,0.831,10,-5.678,1,0.0359,0.0,0.352,0.675,82.912,175627,4
176,0sQLhT32E9ZG2zn5iYR6nN,Locked Away (feat. Adam Levine),Adam Levine,60,2015-06-29,0.508,0.677,1,-5.696,1,0.328,0.0,0.0491,0.575,121.928,227280,5
177,4vEUY73dVOg97Ajbqq9zgV,Hula Hoop,OMI,43,2015-08-28,0.673,0.847,10,-4.505,0,0.0253,0.0,0.302,0.519,121.988,206344,4
178,7vqUr6K2Js9Paq4kdNSOm6,Here for You (feat. Ella Henderson),Ella Henderson,59,2015-09-04,0.68,0.772,10,-5.995,1,0.535,0.0153,0.147,0.376,105.005,244510,4
179,0CQTJlVR2tPLsZ8mtpY8Cr,Never Forget You,MNEK,0,2015-09-11,0.583,0.732,11,-5.728,0,0.00312,9.86e-06,0.269,0.276,145.992,213428,4
180,7a86XRg84qjasly9f6bPSD,We Are Young (feat. Janelle Monáe),Janelle Monáe,72,2012-02-21,0.378,0.638,10,-5.576,1,0.02,7.66e-05,0.0849,0.735,184.086,250627,4
181,6t6oULCRS6hnI7rm0h5gwl,Some Nights,fun.,69,2012-02-21,0.672,0.738,0,-7.045,1,0.0178,6.75e-05,0.0927,0.392,107.938,277040,4
182,3twQx3psUMJKj4wna5d1zU,Trap Queen,Fetty Wap,40,2014-12-15,0.746,0.873,7,-3.803,1,0.0244,0.0,0.354,0.817,148.075,222093,4
183,6ukMqDxnOPOgoHdak7Kyp3,Marvin Gaye (feat. Meghan Trainor),Meghan Trainor,64,2015-05-01,0.795,0.616,1,-5.281,0,0.417,0.0,0.349,0.815,110.015,190453,4
184,4Ld3RS6KBXGsvtfmnjxlVl,El Perdón (with Enrique Iglesias),Enrique Iglesias,0,2015-04-08,0.622,0.701,8,-5.452,1,0.423,0.0,0.0955,0.645,179.998,207013,4
185,70OTIpw8x8UXUsuCHW9i1i,Drag Me Down,One Direction,0,2015-07-31,0.723,0.711,0,-5.576,0,0.0997,0.0,0.0528,0.606,138.098,192107,4
186,1ds2QsfhAAfRiaFMGDzrdb,What Do You Mean?,Justin Bieber,0,2015-08-28,0.842,0.564,5,-8.042,0,0.617,0.00024,0.0912,0.782,124.984,207547,4
187,3IRopjEQzdRC8oP98yUikY,Under Control (feat. Hurts) - Extended Mix,Hurts,44,2013-12-08,0.643,0.9,5,-5.102,0,0.0388,0.0563,0.0604,0.148,126.023,336613,4
188,48IiqBgzFU21BsOLru4yYC,You Just Want My Money,Jason French,0,2014-01-01,0.815,0.802,7,-5.331,1,0.0845,0.0,0.067,0.829,97.975,209467,4
189,7t2bFihaDvhIrd2gn2CWJO,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",Mustard,76,2014-06-10,0.805,0.33,1,-8.712,0,0.22,0.0,0.105,0.211,121.97,242983,4
190,1qoHlIpgGxtmYsYdyiySiL,Often - Kygo Remix,Kygo,0,2015-04-07,0.582,0.498,7,-9.906,0,0.12,0.0,0.385,0.426,80.028,234400,4
191,5ZnzVZrSja6miEOxZIV8Q6,Virus (How About Now),MOTi,0,2014-10-27,0.488,0.841,5,-5.51,0,0.00197,0.127,0.801,0.0671,128.071,198077,4
192,1VPWWa0fSUk8AZGYtEm9ht,Sovereign Light Café (Afrojack vs. Keane) - Afrojack Remix,Afrojack,0,2013-01-01,0.755,0.869,8,-4.286,0,0.117,3.53e-05,0.119,0.538,127.984,376895,4
193,1Gzv0cMy3xm7sgN5gd7WkU,Sun Is Shining,Sebastian Ingrosso,0,2015-06-12,0.474,0.756,2,-2.973,1,0.0747,0.0,0.0693,0.413,131.84,255066,4
194,4fykY5EpYRavu87absOh1f,Be Together (feat. Wild Belle),Wild Belle,0,2015-05-29,0.497,0.627,6,-6.141,0,0.00142,0.0,0.619,0.193,79.93,233011,4
195,4iZPNYqzI2L0uwuUKun7Aa,Stole the Show,Parson James,13,2015-03-23,0.679,0.662,8,-6.069,0,0.155,0.0,0.152,0.438,99.879,222801,4
196,1rHj1DDIycN7O9phZHK9TG,Legends (feat. TeamMate),TeamMate,0,2015-04-22,0.548,0.959,9,-2.731,0,0.00883,0.000164,0.167,0.0911,145.032,272000,4
197,2lfPecqFbH8X4lHSpTxt8l,Fade,Alan Walker,6,2014-11-19,0.791,0.652,6,-4.092,1,0.0112,0.109,0.0804,0.494,179.998,264014,4
198,0TQDrX7JWalZLt2X6E7ZVj,This World Is Yours,Adam Martin,0,2013-01-01,0.521,0.913,4,-2.235,1,0.118,0.000233,0.161,0.581,127.96,220606,4
199,69SMLAVOGJ0oqa0mJW5tNs,Angel with a shotgun,Nightcore,0,2012-05-27,0.454,0.882,6,-5.653,1,0.00485,0.0,0.296,0.368,142.62,192865,4
200,2Heh0PiDG6F9fUHID8XV0Z,Warriors,Imagine Dragons,0,2015-05-11,0.244,0.852,4,-6.16,0,0.0721,0.00711,0.242,0.338,79.031,171039,4
201,3OgesRs9A97HaLMZEWBM9a,All of Me (Tiësto's Birthday Treatment Remix) - Radio Edit,Tiësto,0,2014-10-31,0.606,0.72,5,-6.253,0,0.000151,0.00165,0.0743,0.179,127.986,251613,4
202,1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,Ed Sheeran,82,2014-06-21,0.614,0.379,4,-10.48,1,0.607,0.000464,0.0986,0.201,107.989,258987,4
203,0IF7bHzCXCZoKNog5vBC4g,Wherever You Will Go,Charlene Soraia,59,2011-10-03,0.597,0.115,9,-9.217,1,0.82,0.000215,0.111,0.128,111.202,197577,4
204,6rmtT7Y8cH7NpvovoPiV6k,Rude - Zedd Remix,Zedd,56,2014-09-02,0.598,0.836,1,-2.388,1,0.0324,2.44e-06,0.0751,0.343,130.009,273231,4
205,6SKwQghsR8AISlxhcwyA9R,Marry You,Bruno Mars,74,2010-10-05,0.621,0.82,10,-4.865,1,0.332,0.0,0.104,0.452,144.905,230192,4
206,5mhUPDWQH3s544WCsa0r9w,Human,The Killers,0,2008-11-18,0.547,0.837,10,-7.085,1,0.00112,0.000624,0.0937,0.568,135.47,245360,4
207,0d28khcov6AiegSCpG5TuT,Feel Good Inc.,Gorillaz,81,2005-05-23,0.818,0.705,6,-6.679,1,0.00836,0.00233,0.613,0.772,138.559,222640,4
208,16pwlVsypm4aDKMhXdOuXg,Animals,Maroon 5,60,2015-05-18,0.279,0.742,4,-6.46,0,0.000185,0.0,0.593,0.328,189.868,231013,4
209,5zF2zGPkL6Ipsn9AfAK6RP,This Love,Maroon 5,0,2002-06-25,0.714,0.868,5,-4.596,0,0.0551,0.0,0.0987,0.78,95.05,206200,4
210,7LcfRTgAVTs5pQGEQgUEzN,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",Christina Aguilera,69,2010,0.722,0.758,11,-4.477,0,0.0111,0.0,0.308,0.62,128.047,201160,4
211,45kbpUIFmkS9Xla7hMXpzn,One More Night,Maroon 5,44,2012-01-01,0.718,0.82,5,-3.453,0,0.0444,0.0,0.0846,0.613,92.998,219467,4
212,7wO4T9v1edGUisLOzAC3tX,Payphone,Wiz Khalifa,52,2012-01-01,0.739,0.756,4,-4.828,1,0.0136,0.0,0.37,0.523,110.028,231387,4
213,0utR47mwVxzobWJqPIgEl2,Fade Into Darkness - Vocal Radio Mix,Avicii,0,2011-01-01,0.556,0.885,6,-4.045,1,0.00786,1.95e-06,0.138,0.771,125.997,198133,4
214,1mea3bSkSGXuIRvnydlB5b,Viva La Vida,Coldplay,79,2008-05-26,0.486,0.617,5,-7.115,0,0.0954,3.23e-06,0.109,0.417,138.015,242373,4
215,3raIDwS1IWxjBq48cE4E8h,Troublemaker (feat. Flo Rida),Flo Rida,0,2012,0.762,0.863,0,-3.689,0,0.015,0.0,0.125,0.965,106.008,185587,4
216,2u2udGmop1z67EPpr91km7,Man in the Mirror,Michael Jackson,63,1995-06-16,0.794,0.798,8,-5.639,1,0.429,1.16e-05,0.118,0.265,100.338,319307,4
217,6WQLkih8nE0JdUCEyLaGnQ,Heroes (we could be),Tove Lo,0,2015-05-22,0.5,0.726,5,-4.124,1,0.0362,0.0,0.441,0.397,125.904,210013,4
218,4yFEz5j53bnYoavrMqJY6i,Of The Night,Bastille,0,2013-01-01,0.673,0.827,5,-7.18,0,0.0193,0.000227,0.0885,0.346,124.999,214206,4
219,7vhOZ7D4z03Y0tYkxFAG15,Cool,Roy English,0,2015-05-22,0.525,0.857,6,-2.413,0,0.0339,0.0,0.443,0.515,128.016,221399,4
220,1dwDNd8LQBZS2Jr3DCcBFc,How It Ends,DeVotchKa,0,2008-12-22,0.62,0.343,4,-10.602,0,0.855,0.0979,0.415,0.0385,103.887,419680,4
221,7Df0z75yVuHOFEuAbk40lA,Ghost Town,Adam Lambert,45,2015-04-21,0.703,0.736,4,-5.709,0,0.186,1.92e-05,0.174,0.274,119.955,208330,4
222,0z8yrlXSjnI29Rv30RssNI,Shots - Broiler Remix,Broiler,0,2015-05-11,0.733,0.777,11,-7.076,0,0.436,0.0716,0.102,0.583,119.996,190999,4
223,51jj7kS1UYkJJvgpmfXDVv,Shots,Imagine Dragons,0,2015-05-11,0.549,0.767,2,-6.801,1,0.00754,0.00392,0.309,0.34,104.937,232333,4
224,2ye824NM1m7Nc2UPXtwZjL,When I'm Gone,Eminem,0,2005-12-06,0.515,0.74,10,-5.507,0,0.0493,0.0,0.258,0.765,75.922,281133,4
225,68IAsAGuEtiqduPAxp6x7a,To Zanarkand - Final Fantasy X (Piano),Dagmar Krug,21,2012-02-12,0.529,0.0565,7,-22.54,1,0.987,0.896,0.198,0.261,85.455,192508,3
226,3OwPSJu609AMzotCEyoMiO,The Nights,Avicii,0,2014-12-01,0.529,0.854,6,-5.29,1,0.0178,0.0,0.242,0.654,125.984,176658,4
227,4th1RQAelzqgY7wL53UGQt,The Days,Avicii,0,2014-01-01,0.59,0.724,0,-3.278,1,0.04,4.07e-05,0.142,0.526,127.059,278480,4
228,6kcuYyyU2tPxGP3PDVWYJT,Summer Paradise (feat. Sean Paul) - Single Version,Sean Paul,46,2012-02-21,0.421,0.822,2,-4.415,1,0.0132,0.0,0.092,0.751,171.935,234787,4
229,7eE4ty8WofFpiEjzD5esme,Se på mig nu,Medina,34,2014-04-25,0.573,0.874,11,-5.788,1,0.00663,0.0,0.181,0.87,157.87,200008,4
230,5sNESr6pQfIhL3krM8CtZn,Numb / Encore,Linkin Park,75,2004-11-30,0.687,0.793,2,-4.254,1,0.0603,0.0,0.582,0.751,107.045,205733,4
231,2nLtzopw4rPReszdYBJU6h,Numb,Linkin Park,80,2003-03-24,0.496,0.863,9,-4.153,1,0.0046,0.0,0.639,0.243,110.018,185587,4
232,4hEl2wrneFEJbJ6SDYWd2f,Not Afraid,Eminem,0,2010-06-18,0.854,0.954,0,-1.185,0,0.543,0.0,0.201,0.67,114.609,248133,5
233,5O2P9iiztwhomNh8xkR9lJ,Night Changes,One Direction,82,2014-11-17,0.672,0.52,8,-7.747,1,0.859,0.0,0.115,0.37,120.001,226600,4
234,17baAghWcrewNOcc9dCewx,Mockingbird,Eminem,0,2005-12-06,0.621,0.672,4,-3.892,0,0.21,0.0,0.13,0.228,83.808,251267,4
235,4rHZZAmHpZrA3iH5zx8frV,Mirrors,Justin Timberlake,76,2013-03-15,0.574,0.512,5,-6.664,0,0.234,0.0,0.0946,0.512,76.899,484147,4
236,6KS5n6cFhBNxe3jGFfref4,"Mine, Mine, Mine - Jack Rowan Remix; Radio Edit",Jack Rowan,26,2012-04-27,0.633,0.869,4,-4.497,0,0.0397,3.7e-05,0.218,0.729,124.958,186240,4
237,0xEGrETvV0rSeA7GNMp9Qu,"Mine, Mine, Mine",Christopher,11,2012-04-20,0.773,0.443,7,-8.944,1,0.432,0.0,0.1,0.68,82.002,195240,4
238,6chdRBWviHlm7JAtwgflBP,Maps,Maroon 5,0,2014-06-16,0.743,0.717,1,-5.521,0,0.0223,0.0,0.0678,0.88,120.025,189840,4
239,6UaRii9AH6Zss9xNMEQ2M9,Love The Way You Lie,Rihanna,0,2010-06-18,0.746,0.922,10,-5.014,1,0.246,0.0,0.515,0.638,86.961,263373,4
240,4pztLzRw8s0ou9X3ee0SIr,Lessons In Love,Neon Trees,9,2011-01-01,0.576,0.823,7,-4.285,1,0.0263,3.75e-05,0.131,0.597,127.967,247760,4
241,0LH5xRQz5D36FpIkYUFv2e,In Your Arms,Nico & Vinz,52,2014,0.431,0.81,7,-6.051,1,0.299,0.0,0.249,0.674,110.118,205800,4
242,5n6YzreVqmom23ajr5LcBf,If I Lose Myself,OneRepublic,0,2013-01-01,0.492,0.711,2,-6.03,1,0.0813,0.0,0.112,0.34,140.079,241653,4
243,3dJ1OgvUKWi46HcRF4hiSq,If I Die Young,The Band Perry,0,2010-01-01,0.597,0.497,4,-6.373,1,0.36,0.0,0.355,0.338,130.718,223333,4
244,4SBqydJCEhcroni09XgT2c,ID - Ultra Music Festival Anthem,Kygo,57,2015-02-10,0.686,0.678,10,-8.063,1,0.623,0.719,0.0971,0.338,105.005,289987,4
245,03yc0G2OoH1Eeyu7Piy8fK,I'm Yours,Jason Mraz,59,2008-02-12,0.693,0.43,11,-9.395,1,0.565,0.0,0.0928,0.731,151.001,243494,4
246,2Ex5M7OjJhkH38JvCUzwXR,I Bet My Life,Imagine Dragons,0,2014-09-18,0.564,0.675,1,-8.035,1,0.183,0.000371,0.347,0.544,108.072,192893,4
247,0KpfYajJVVGgQ32Dby7e9i,"Hey, Soul Sister",Train,0,2009-08-06,0.675,0.885,1,-4.432,0,0.217,0.0,0.086,0.768,97.03,216667,4
248,53b7YqVw2Vc1oRrYeOm7z7,Heartbeat Song,Kelly Clarkson,0,2015-01-12,0.5,0.791,6,-3.711,1,0.012,0.0,0.0645,0.444,149.093,198693,4
249,14WB9RMGcLvEKWNgPP22fV,Headlights,Nate Ruess,0,2013-11-05,0.691,0.795,11,-3.654,1,0.164,0.0,0.833,0.47,146.687,343032,4
250,1hrQFVuMxyeTzRrP6YTf65,"Gone, Gone, Gone",Phillip Phillips,0,2013-01-01,0.663,0.652,6,-5.978,1,0.143,0.0,0.113,0.46,118.013,209693,4
251,0SZVxJIfQa63kFH6NdTB22,Give Me Love,Ed Sheeran,0,2011-09-09,0.526,0.328,1,-9.864,1,0.694,0.0,0.112,0.11,116.068,526387,4
252,2Aebl2cIDLjPUvOJPH8xyH,Just Like a Pill,P!nk,0,2001-11-16,0.686,0.782,9,-4.653,1,0.000106,0.0,0.0961,0.247,101.986,237040,4
253,4bk78jvK8Fe9YHqruOJW0v,Get the Party Started,P!nk,0,2001-11-16,0.806,0.902,11,-3.387,0,0.00127,0.0,0.212,0.961,128.943,191667,4
254,4LyvsPgJtjUQQtw0FJ6Jys,So What,P!nk,45,2008-10-24,0.537,0.866,11,-3.08,0,0.000308,1.44e-06,0.382,0.412,126.003,215160,4
255,2sNvitW3TxiTeC9xT9f2ZZ,Firestone,Conrad Sewell,17,2015-06-24,0.486,0.652,11,-7.226,0,0.408,6.63e-05,0.077,0.391,113.055,273684,4
256,4SEZthmPtszZPaktPLRX6J,F**kin' Perfect,P!nk,59,2010-11-12,0.563,0.671,7,-4.788,1,0.0422,0.0,0.36,0.45,91.964,213413,4
257,2pYcCxTKRBJldhObRPyNQd,Där palmerna bor,Medina,39,2012-10-05,0.861,0.814,6,-5.991,1,0.247,0.0,0.0801,0.766,125.067,225227,4
258,7zWj09xkFgA9tcV6YhfU6q,Drive By,Train,0,2012-04-17,0.765,0.837,1,-3.113,0,0.00107,1.06e-05,0.0801,0.721,122.028,195973,4
259,1huvTbEYtgltjQRXzrNKGi,Don't,Ed Sheeran,71,2014-06-21,0.806,0.608,1,-7.008,1,0.0113,0.0,0.635,0.849,95.049,219840,4
260,7shLhybTxr9HjNO0vlouJg,DO OR DIE,3OH!3,13,2012-12-18,0.44,0.917,8,-5.026,1,0.0164,0.0,0.112,0.332,139.705,239464,4
261,5a8aQRGqdXHCoBqmbXIot0,Divine Sorrow (feat. Avicii),Avicii,0,2014-11-24,0.546,0.606,0,-4.158,1,0.0255,0.0,0.1,0.413,129.996,278715,4
262,5dkbjvKXEMacSPUSFK3FBb,Daylight,Maroon 5,32,2012-01-01,0.662,0.67,2,-5.504,1,0.0022,0.0,0.203,0.352,119.977,225400,4
263,7Lf7oSEVdzZqTA0kEDSlS5,Cry Me a River,Justin Timberlake,72,2002-11-04,0.624,0.654,8,-6.582,0,0.577,0.0,0.104,0.564,73.898,288333,4
264,519uJbE3zyKLlToVA65PrP,Counting Stars,OneRepublic,0,2013-01-01,0.665,0.7,1,-4.946,0,0.066,0.0,0.119,0.473,121.961,257267,4
265,1eiXLANaZCSKIfDmwTorg5,Best Day Of My Life - Gazzo Remix,American Authors,0,2014-01-01,0.632,0.966,11,-1.562,0,0.0121,0.000935,0.253,0.435,124.999,197760,4
266,5j9iuo3tMmQIfnEEQOOjxh,Best Day Of My Life,American Authors,0,2014-01-01,0.67,0.905,2,-2.385,1,0.0625,0.000151,0.0577,0.516,100.021,194240,4
267,0mwXfPCm4AMaz9J0Cn7FXJ,Beautiful Pain,Sia,0,2013-11-05,0.682,0.813,6,-4.549,0,0.0665,0.0,0.136,0.435,165.439,265025,4
268,3TCauNPqFiniaYHBvEVoHG,Beautiful,Christina Aguilera,68,2002-07-19,0.456,0.573,5,-3.866,0,0.578,3.05e-06,0.114,0.0992,76.19,238560,4
269,3Y9xtYyVyF13po6xePV5Cp,Bailando - English Version,Gente De Zona,0,2014-01-01,0.723,0.85,7,-3.508,1,0.0841,0.0,0.0697,0.937,90.957,242331,4
270,3geTIpvpfyL7gHgzYEFsEs,BACK TO LIFE,3OH!3,22,2013-03-05,0.546,0.857,10,-5.465,1,0.0132,0.0,0.126,0.54,152.93,225618,4
271,22c2pt75xtnDddA5Zlm0yy,All Star,Smash Mouth,0,2005-01-01,0.73,0.862,11,-5.876,1,0.0398,0.0,0.0818,0.77,104.018,200560,4
272,10VTqJhI4zKuXlzkeEnXMX,All About It (feat. Ed Sheeran),Ed Sheeran,27,2014-10-14,0.738,0.87,1,-5.343,0,0.0124,0.0,0.14,0.845,89.988,205733,4
273,0VzzzYWjBWofMsSB77pDo4,Lush Life,Zara Larsson,0,2015-06-05,0.658,0.741,7,-2.86,0,0.141,0.0,0.189,0.789,98.024,202213,4
274,6Uy6K3KdmUdAfelUp0SeXn,Brave,Sara Bareilles,68,2013-07-16,0.551,0.836,10,-3.838,0,0.00502,2.1e-05,0.0425,0.758,185.063,220573,4
275,2QAHN4C4M8D8E8eiQvQW6a,I Lived,OneRepublic,49,2014-01-01,0.595,0.858,9,-5.393,1,0.0828,0.0,0.234,0.32,119.991,234440,4
276,4BWBbJ9MKpnt30SFYEomzJ,Lighters,Bruno Mars,0,2011-01-01,0.643,0.663,0,-8.237,1,0.351,0.0,0.127,0.181,90.079,303531,4
277,3nnTAqJpvqPYRJs5TyZyTa,Infinity,AJR,25,2014-09-16,0.521,0.716,0,-4.838,1,0.00543,0.0,0.0895,0.389,105.034,239693,4
278,4SIFa5VB8DQRwRaEoQs8Ra,Gravity,Against The Current,41,2015-02-17,0.571,0.881,1,-4.9,0,0.00378,0.0,0.159,0.534,140.039,222000,4
279,33aviAAemgEyRC2gJOOLw0,Ingen annan rör mig som du,Norlie & KKV,0,2015-03-19,0.693,0.75,1,-3.689,1,0.0385,0.0,0.097,0.713,114.022,191987,4
280,6HTJZ0TQJVMSKkUGzAOe2h,Old Thing Back (feat. Ja Rule and Ralph Tresvant),Ralph Tresvant,65,2015-02-17,0.805,0.858,0,-3.067,1,0.194,7.89e-06,0.256,0.523,97.033,321649,4
281,1lAnSi0iSTbto9WnRcnyC1,Nothing Without Love,Nate Ruess,33,2015-02-23,0.565,0.73,1,-4.54,1,0.0879,0.0,0.0652,0.408,82.058,236773,4
282,05qq6mwIbG1ZsQhlMKyDwN,Raise Your Glass,P!nk,54,2010-11-12,0.7,0.708,7,-4.952,1,0.00624,0.0,0.031,0.619,122.029,203267,4
283,3rJyGvWBmI9uM7y73BfY81,Brighter,Against The Current,32,2015-02-17,0.525,0.835,9,-5.01,1,0.101,0.0,0.138,0.362,78.97,214000,4
284,47Slg6LuqLaX0VodpSCvPt,Just the Way You Are,Bruno Mars,76,2010-10-05,0.635,0.841,5,-5.379,1,0.0134,0.0,0.0622,0.424,109.021,220734,4
285,386RUes7n1uM1yfzgeUuwp,The Lazy Song,Bruno Mars,74,2010-10-05,0.794,0.711,8,-5.124,0,0.3,0.0,0.0955,0.955,174.915,189109,4
286,1fyysXwSGNtMeqMBLwW3SI,Breakeven,The Script,63,2008-07-14,0.63,0.694,10,-4.501,1,0.144,0.0,0.0835,0.49,94.034,261427,4
287,37sINbJZcFdHFAsVNsPq1i,Superheroes,The Script,72,2014-09-15,0.49,0.885,3,-4.121,1,0.00218,0.0,0.0741,0.64,166.996,245467,4
288,6EzSy7WxNCazx3csu7lxdV,If You Could See Me Now,The Script,59,2012-09-10,0.602,0.758,0,-6.864,1,0.00569,0.0,0.145,0.368,100.017,219547,4
289,7wMq5n8mYSKlQIGECKUgTX,Hall of Fame (feat. will.i.am),will.i.am,77,2012-09-10,0.421,0.873,10,-4.343,1,0.0654,0.0,0.123,0.629,84.786,202533,4
290,629MXzH7txguTIePdNXOWY,Good Ol' Days,The Script,39,2012-09-10,0.549,0.945,7,-4.351,1,0.031,0.0,0.114,0.565,93.998,263920,4
291,2qPUnoasNe4Ep43emVXEig,Billionaire (feat. Bruno Mars),Bruno Mars,71,2010-06-07,0.633,0.673,6,-6.403,0,0.297,0.0,0.206,0.659,86.776,211160,4
292,3Nbcx1svCSzmyYG2I81YCZ,Up (feat. Demi Lovato),Demi Lovato,0,2014-11-21,0.69,0.845,9,-4.676,1,0.0193,0.0,0.101,0.638,114.948,224293,4
293,34oFblvtTvOwbBbFks85xy,Seasons,Olly Murs,0,2014-11-21,0.633,0.817,7,-4.495,0,0.0754,0.0,0.256,0.584,91.968,217253,4
294,6nM9Sr6MPcfpqwQTD7PZGi,Wrapped Up (feat. Travie McCoy),Travie McCoy,0,2014-11-21,0.787,0.848,1,-4.696,1,0.0915,0.0,0.15,0.947,121.989,185640,4
295,56MvpcvlQGqGnMSYTFiRZa,Beautiful to Me,Olly Murs,0,2014-11-21,0.626,0.737,9,-5.359,1,0.00519,0.0,0.242,0.535,94.989,245453,4
